0.06756884442158118, 0.08623921458642325
0.25661522863651975, 0.12108489299699854
0.35036452560678044, 0.17111451398335498
0.4373887338265665, 0.2378278743230291
0.5116106767532995, 0.3106100123433272
0.59755503129326, 0.4228212077263529
0.6521776299311444, 0.5213890517834833
0.7007590471491112, 0.6078253396664751
0.761782778433522, 0.7033587948832932
0.8196779336399913, 0.7973762555173773
0.8590895933600995, 0.8701649926434968
0.9175606705291426, 0.93991694125446
0.973011156988228, 1.0036031117783542
1.0258729942092841, 1.0430243701978383
1.0947376630466572, 1.074859656516542
1.1893868380834391, 1.0869744149667722
1.2718816600350646, 1.0778592500716153
1.3419341679202461, 1.0596469178426324
1.4247169508531587, 1.0383989969359153
1.5360888599594749, 1.0125958932564638
1.663103649455498, 0.9943727624906826
1.831113884068708, 0.9822082107874384
2.001928738655911, 0.9852090041799337
2.1725636176298107, 0.9957927700796543
2.406561910861078, 1.0033313486022646
2.5901070404960107, 1.0032965533170257
2.7927475827025416, 0.9987083750151855
2.954176709055921, 0.9971611846594787
3.10291155548423, 0.997132988480061
3.2484638331506073, 0.997863689470077
3.425679820384336, 0.9978300940222601
3.685120666149735, 1.0000557924401243
3.92559208227285, 1.0015267931195324
4.134561766880585, 0.9969374149802703
4.318034906270198, 0.9999358086979215
