4.999999888241291046e-03 1.419457672797626024e-01
1.499999966472387314e-02 1.610647785196415438e-01
2.499999850988388062e-02 1.921697938464339284e-01
3.500000014901161194e-02 2.436855200262088295e-01
4.500000178813934326e-02 3.177742230256557776e-01
5.499999970197677612e-02 4.207867133740096910e-01
6.499999761581420898e-02 5.473348145506692353e-01
7.500000298023223877e-02 6.822693687415544161e-01
8.500000089406967163e-02 8.173098039512010082e-01
9.499999880790710449e-02 9.283396243225250366e-01
1.050000041723251343e-01 1.007177863711992361e+00
1.149999946355819702e-01 1.049858029230366308e+00
1.250000000000000000e-01 1.062449131698754989e+00
1.349999904632568359e-01 1.056533760964994295e+00
1.450000107288360596e-01 1.040414117323843701e+00
1.550000011920928955e-01 1.023090260195999024e+00
1.649999916553497314e-01 1.007364878919234874e+00
1.750000119209289551e-01 9.967094215597717133e-01
1.850000023841857910e-01 9.913460624281366096e-01
1.949999928474426270e-01 9.895792500609322806e-01
2.049999982118606567e-01 9.907207874310294260e-01
2.150000035762786865e-01 9.941331435605392786e-01
2.249999940395355225e-01 9.967617455545978444e-01
2.349999994039535522e-01 9.993761015947337789e-01
2.450000047683715820e-01 1.001149928506942954e+00
2.549999952316284180e-01 1.002149812554969266e+00
2.649999856948852539e-01 1.001957620934839310e+00
2.750000059604644775e-01 1.001638500014615962e+00
2.849999964237213135e-01 1.001195109864976507e+00
2.950000166893005371e-01 1.000756601768669762e+00
3.050000071525573730e-01 1.000386624485816389e+00
3.149999976158142090e-01 9.998764120272142231e-01
3.249999880790710449e-01 9.999123700074891152e-01
3.350000083446502686e-01 9.995002171409187453e-01
3.449999988079071045e-01 1.000018339467090289e+00
3.550000190734863281e-01 9.998375521681180933e-01
3.650000095367431641e-01 1.000361105560042763e+00
3.750000000000000000e-01 9.999585605619581985e-01
3.849999904632568359e-01 1.000099022093367207e+00
3.949999809265136719e-01 1.000118706490793707e+00
4.050000011920928955e-01 1.000064209560756145e+00
4.149999916553497314e-01 1.000658496280000476e+00
4.250000119209289551e-01 1.000374334503175477e+00
4.350000023841857910e-01 1.000065593540387932e+00
4.449999928474426270e-01 9.999607923896404182e-01
4.549999833106994629e-01 1.000243874717476888e+00
4.650000035762786865e-01 1.000201644658238465e+00
4.749999940395355225e-01 9.999493376594337235e-01
4.850000143051147461e-01 9.998823271093814080e-01
4.950000047683715820e-01 1.000235200708325500e+00
5.049999952316284180e-01 1.000249191202478238e+00
5.149999856948852539e-01 1.000234880565437967e+00
5.249999761581420898e-01 1.000153001511812301e+00
5.349999666213989258e-01 1.000131356859445209e+00
5.450000166893005371e-01 1.000275773963341885e+00
5.550000071525573730e-01 1.000147422382519080e+00
5.649999976158142090e-01 1.000142869589947248e+00
5.749999880790710449e-01 1.000166527959489571e+00
5.849999785423278809e-01 1.000163254632518761e+00
5.950000286102294922e-01 1.000017824873550731e+00
6.050000190734863281e-01 1.000088748633539248e+00
6.150000095367431641e-01 1.000169958037693041e+00
6.250000000000000000e-01 1.000177036498225647e+00
6.349999904632568359e-01 1.000137178861529863e+00
6.449999809265136719e-01 1.000293253184247666e+00
6.549999713897705078e-01 1.000282371266932424e+00
6.650000214576721191e-01 1.000039769261567235e+00
6.750000119209289551e-01 1.000112457494229057e+00
6.850000023841857910e-01 1.000251338284536828e+00
6.949999928474426270e-01 1.000077723306387112e+00
7.049999833106994629e-01 1.000132601236002117e+00
7.150000333786010742e-01 1.000195817088594952e+00
7.250000238418579102e-01 1.000102483503151563e+00
7.350000143051147461e-01 1.000206729955625873e+00
7.450000047683715820e-01 1.000158942811850471e+00
7.549999952316284180e-01 1.000178253424016672e+00
7.649999856948852539e-01 1.000174489123518695e+00
7.749999761581420898e-01 1.000230772015733072e+00
7.849999666213989258e-01 1.000088313206108914e+00
7.950000166893005371e-01 1.000014640682308054e+00
8.050000071525573730e-01 1.000173207822013355e+00
8.149999976158142090e-01 1.000136133095518742e+00
8.249999880790710449e-01 1.000051679186870102e+00
8.349999785423278809e-01 1.000273342560356715e+00
8.450000286102294922e-01 1.000124840625105760e+00
8.550000190734863281e-01 1.000235995338798256e+00
8.650000095367431641e-01 1.000108853537261755e+00
8.750000000000000000e-01 1.000183111038528638e+00
8.849999904632568359e-01 1.000205022544609523e+00
8.949999809265136719e-01 1.000091966295372892e+00
9.049999713897705078e-01 9.997953536963786192e-01
9.150000214576721191e-01 9.790104344662861058e-01
9.250000119209289551e-01 9.468086517257757739e-01
9.350000023841857910e-01 9.153666074926962715e-01
9.449999928474426270e-01 8.844063145669984749e-01
9.549999833106994629e-01 8.541331485613996577e-01
9.650000333786010742e-01 8.246181555760646598e-01
9.750000238418579102e-01 7.957358366445038689e-01
9.850000143051147461e-01 7.672483299127829115e-01
9.950000047683715820e-01 7.394851313150553329e-01
1.004999995231628418e+00 7.122624815687078614e-01
1.014999985694885254e+00 6.854781687204747342e-01
1.024999976158142090e+00 6.592759591626971005e-01
1.034999966621398926e+00 6.335741185743195558e-01
1.044999957084655762e+00 6.083595390851711526e-01
1.054999947547912598e+00 5.836590908121360721e-01
1.065000057220458984e+00 5.593774013287612368e-01
1.075000047683715820e+00 5.356451900273014877e-01
1.085000038146972656e+00 5.121940805397598995e-01
1.095000028610229492e+00 4.892809284579854867e-01
